Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17
1,185,0,0,0,0,84,BT1,1,VA,0,AB05,BY,9000,2,1979,OMCE,2
1,120,0,0,0,0,51,BT1,1,AL,0,AB03,BY,9000,3,1977,ARER,2
1,135,0,0,20,1,71,BT1,2,VA,0,AB03,LA,10000,1,1950,TGAR,1
0,85,0,0,0,0,42,BT3,1,VA,0,AB03,BY,17000,2,1986,TLEG,1
1,115,0,0,90,1,78,BT1,2,MI,0,AB03,BY,5000,2,1975,OMCE,2
1,70,0,0,70,1,68,BT3,2,MI,0,AB03,BY,13000,2,1977,A0DM,2
1,120,0,0,0,0,66,BT1,1,MI,0,AB04,LV,10000,2,1976,OMCE,1
1,90,0,0,0,0,54,BT3,1,VA,0,AB05,AV,9000,2,1980,OMCE,1
1,150,85,1,0,0,74,BT1,1,MI,0,AB03,BY,12000,1,1977,OMCE,2
1,120,60,1,0,0,74,BT1,1,VA,0,AB03,LA,10000,1,1958,ARER,1
1,75,0,0,30,1,62,BT1,2,VA,0,AB04,LV,5000,3,1910,ARER,2
1,75,75,1,15,1,73,BT1,2,AL,0,AB01,BY,10000,2,1930,OMCE,1
1,75,0,0,45,1,34,BT1,2,AL,0,AB03,BY,22000,4,1945,ARER,2
1,145,0,0,0,0,60,BT1,1,VA,0,AB03,LV,11000,2,1998,OMCE,1
1,130,0,0,0,0,77,BT1,1,AL,0,AB02,BY,10000,2,1972,ARER,1
1,120,0,0,0,0,69,BT3,2,VA,0,AB04,BY,20000,2,1966,ARER,2
1,120,10,1,0,0,48,BT1,1,VA,0,AB01,LV,9000,3,1966,ARER,1
1,145,0,0,0,0,45,BT1,1,MI,0,AB03,BY,14000,5,1976,OMCE,2
1,70,80,1,40,1,29,BT1,2,VA,0,AB03,BY,17000,3,1935,TLEG,1
1,150,0,0,0,0,32,BT1,1,VA,0,AB02,BY,16000,2,2014,TLEG,2
1,125,0,0,0,0,31,BT1,1,VA,0,AB03,BY,12000,4,1984,ARER,1
1,130,0,0,0,0,53,BT1,1,VA,0,AB03,LV,13000,3,1972,TLEG,1
1,160,0,0,0,0,66,BT1,1,VA,0,AB01,BY,10000,2,1972,TLEG,2
0,90,10,1,75,1,37,BT1,2,MI,0,AB03,BY,15000,4,1900,I0G0,2
1,125,0,0,0,0,53,BT1,1,MI,0,AB03,BY,16000,4,1950,ARER,1
1,90,0,0,0,0,58,BT3,1,AL,0,AB01,BY,15000,1,1958,ARER,1
1,90,90,1,0,0,70,BT1,1,MI,0,AB03,LV,18000,2,1955,ARER,1
1,110,55,1,0,0,69,BT3,2,VA,0,AB03,BY,16000,1,1968,BAAR,2
1,105,30,1,60,1,70,BT1,2,VA,0,AB03,BY,7000,2,1957,ARER,2
1,100,0,0,0,0,61,BT3,2,VA,0,AB03,BY,20000,2,2005,TGAR,2
0,280,0,0,0,0,64,BT1,2,VA,0,AB03,LA,17000,1,1988,TLEG,3
1,75,30,1,0,0,50,BT1,1,VA,0,AB05,LV,8000,4,1955,ARER,1
0,210,55,1,0,0,75,BT1,1,VA,0,AB03,BY,14000,2,1966,TLEG,3
1,140,0,0,0,0,55,BT1,1,VA,0,AB02,LV,18000,1,1994,OMCE,2
0,100,0,0,65,1,27,BT1,2,VA,0,AB01,LA,4000,4,1910,ARER,1
1,185,0,0,0,0,41,BT1,1,MI,0,AB03,BY,8000,5,1992,OMCE,2
0,120,0,0,0,0,75,BT1,1,AL,0,AB04,LA,12000,1,1968,ARER,2
1,140,0,0,0,0,57,BT1,1,MI,0,AB01,LV,6000,1,1840,ARER,2
1,75,0,0,0,0,57,BT1,1,MI,0,AB01,LV,8000,1,1860,META,1
1,105,0,0,0,0,57,BT1,1,VA,0,AB03,LV,8000,1,1977,ARER,1
0,85,0,0,10,1,57,BT1,1,MI,0,AB03,BY,12000,2,1880,ARER,2
1,85,0,0,0,0,44,BT1,1,VA,1,AB03,LV,7000,6,1880,OMCE,1
1,160,105,1,0,0,37,BT1,1,VA,0,AB02,AV,7000,4,1963,ARER,1
1,85,85,1,60,1,59,BT1,2,VA,0,AB01,BY,10000,2,1950,TLEG,2
1,130,0,0,0,0,43,BT1,1,MI,0,AB03,LA,10000,1,1980,OMCE,1
1,100,60,1,20,1,56,BT1,2,VA,0,AB05,LV,6000,2,1940,ARER,2
1,120,0,0,95,1,64,BT1,2,VA,0,AB03,AV,5000,2,1985,ARER,2
0,115,0,0,70,1,30,BT1,2,AL,0,AB03,BY,5000,2,1972,ARER,2
1,85,85,1,45,1,34,BT3,2,VA,0,AB02,BY,23000,3,1950,TLEG,2
1,80,0,0,0,0,51,BT3,1,VA,0,AB03,AO,8000,1,1860,ARER,1
1,85,45,1,0,0,29,BT3,2,VA,0,AB03,BY,20000,1,1945,TLEG,1
0,150,0,0,0,0,56,BT1,1,VA,0,AB05,BY,11000,1,1966,OMCE,2
1,120,0,0,0,0,71,BT3,2,AL,0,AB05,BY,15000,2,1967,ARER,2
1,75,75,1,50,1,25,BT1,2,VA,0,AB02,BY,12000,5,1930,OMCE,2
1,90,0,0,50,1,57,BT1,2,MI,0,AB03,LV,3000,1,1910,TLEG,2
1,100,0,0,0,0,57,BT1,1,VA,0,AB03,LV,3000,1,1900,ARER,1
0,140,0,0,0,0,53,BT1,1,VA,0,AB02,LV,6000,2,1972,ARER,2
0,95,10,1,50,1,63,BT1,2,VA,0,AB04,LV,6000,1,1915,TLEG,1
1,130,0,0,0,0,77,BT1,1,AL,0,AB03,BY,14000,2,1976,META,1
1,120,55,1,75,1,51,BT1,2,VA,0,AB03,AO,6000,1,1910,TLEG,2
1,130,0,0,0,0,51,BT1,1,MI,0,AB03,BY,14000,3,1966,OMCE,1
1,110,70,1,0,0,88,BT1,1,VA,0,AB05,LA,22000,1,1955,TLEG,2
0,60,0,0,55,1,73,BT3,2,VA,0,AB03,BY,12000,1,1977,ARER,2
0,90,0,0,0,0,47,BT1,1,AL,0,AB04,AO,6000,2,1900,ARER,1
1,110,0,0,0,0,74,BT3,1,AL,0,AB05,BY,10000,1,1970,BAAR,2
1,130,0,0,0,0,49,BT1,1,MI,0,AB02,LA,8000,1,1979,ARER,1
0,150,0,0,0,0,46,BT1,1,VA,0,AB03,LA,11000,1,2006,OMCE,2
0,125,0,0,55,1,49,BT1,2,VA,0,AB01,AO,4000,2,1925,ARER,1
1,110,0,0,0,0,32,BT2,1,VA,0,AB05,AO,12000,0,1760,ARER,1
1,75,0,0,30,1,67,BT1,2,MI,0,AB05,BY,20000,1,1860,ARER,1
1,135,45,1,45,1,50,BT1,2,MI,1,AB03,AO,12000,2,1940,ARER,1
1,60,55,1,35,1,47,BT3,2,AL,0,AB03,BY,26000,4,1950,TLEG,2
1,125,0,0,15,1,51,BT1,2,MI,0,AB03,AV,4000,3,1910,ARER,1
0,135,0,0,0,0,32,BT1,1,VA,0,AB03,BY,10000,2,1981,ARER,1
1,110,0,0,90,1,55,BT1,2,VA,0,AB03,LV,6000,1,1900,OMCE,1
1,90,50,1,55,1,59,BT1,2,VA,0,AB01,LV,7000,2,1957,ARER,2
1,100,0,0,0,0,41,BT1,1,VA,0,AB01,BY,9000,1,1967,ARER,1
1,140,0,0,0,0,61,BT1,1,VA,0,AB03,LV,10000,2,1979,META,2
1,75,0,0,0,0,52,BT3,1,VA,0,AB05,BY,11000,2,1973,ARER,1
1,150,0,0,0,0,59,BT1,2,VA,0,AB03,AV,7000,3,1985,ARER,1
1,145,0,0,0,0,65,BT1,1,VA,0,AB03,LV,13000,2,1996,TLEG,2
0,150,0,0,0,0,81,BT1,1,VA,0,AB03,LA,16000,2,2001,TLEG,2
0,135,0,0,0,0,32,BT3,2,VA,0,AB03,BY,17000,4,2008,TGAR,2
1,145,0,0,0,0,27,BT1,1,MI,0,AB03,BY,8000,2,1981,OMCE,1
1,70,0,0,0,0,77,BT3,1,VA,0,AB03,BY,14000,1,1971,ARER,1
1,150,0,0,0,0,75,BT3,1,MI,0,AB03,BY,13000,2,1975,BAAR,2
0,100,0,0,0,0,60,BT3,2,VA,0,AB03,BY,16000,2,1967,ARER,1
1,90,90,1,0,0,42,BT1,1,VA,0,AB03,BY,13000,5,1950,TGAR,1
1,80,80,1,0,0,42,BT1,1,VA,0,AB01,LV,9000,6,1950,META,2
1,160,0,0,0,0,79,BT1,1,MI,0,AB03,BY,15000,2,1966,ARER,2
0,100,0,0,0,0,62,BT1,1,VA,0,AB03,LA,5000,2,1972,ARER,1
1,115,0,0,0,0,59,BT1,1,VA,0,AB02,AV,6000,2,1971,ARER,1
0,145,35,1,0,0,42,BT1,1,VA,0,AB01,BY,21000,4,1955,BAAR,1
0,160,0,0,0,0,68,BT1,1,VA,0,AB05,BY,16000,2,1975,ARER,2
0,150,0,0,0,0,39,BT1,1,AL,0,AB01,LA,13000,3,2004,OMCE,2
1,130,0,0,0,0,61,BT1,1,VA,0,AB03,BY,12000,3,1978,META,2
1,120,0,0,0,0,69,BT1,0,VA,0,AB03,BY,14000,2,2016,TGAR,1
1,115,100,1,0,0,58,BT1,1,MI,0,AB03,BY,18000,2,1955,TGAR,1
0,130,0,0,0,0,59,BT1,1,CA,0,AB01,AV,5000,1,1880,ARER,1
1,170,0,0,55,1,41,BT1,2,MI,0,AB03,LA,9000,5,1920,ARER,2
0,65,35,1,45,1,36,BT1,2,VA,0,AB03,BY,10000,1,1925,OMCE,1
1,135,0,0,0,0,48,BT1,1,MI,0,AB04,LV,8000,1,1986,OMCE,1
1,155,0,0,0,0,65,BT1,1,VA,0,AB03,BY,16000,2,1971,ARER,2
1,165,0,0,0,0,54,BT1,1,VA,0,AB03,BY,13000,3,1982,ARER,1
1,150,0,0,0,0,59,BT1,1,MI,1,AB03,AV,12000,2,1995,OMCE,2
0,100,0,0,0,0,70,BT1,1,MI,0,AB03,LV,5000,2,1969,ARER,1
0,125,0,0,0,0,70,BT1,1,AL,0,AB01,LV,8000,2,1987,TLEG,1
0,60,5,1,40,1,71,BT1,2,VA,0,AB04,LV,5000,2,1955,TLEG,1
0,185,0,0,0,0,49,BT1,0,VA,1,AB03,BY,15000,3,2016,TLEG,2
0,185,0,0,0,0,49,BT1,0,VA,1,AB03,BY,15000,3,2016,TLEG,2
0,185,0,0,0,0,49,BT1,0,VA,1,AB03,BY,15000,3,2016,TLEG,2
0,185,0,0,0,0,49,BT1,0,VA,1,AB03,BY,15000,3,2016,TLEG,2
0,185,0,0,0,0,49,BT1,0,VA,1,AB03,BY,15000,3,2016,TLEG,2
0,185,0,0,0,0,49,BT1,0,VA,1,AB03,BY,15000,3,2016,TLEG,2
1,135,0,0,0,0,64,BT1,1,MI,0,AB04,LV,6000,1,1976,ARER,1
0,60,0,0,25,1,63,BT1,2,VA,0,AB03,LV,6000,2,1900,A0DM,1
1,105,0,0,0,0,65,BT1,1,MI,0,AB03,LV,7000,2,1977,ARER,2
1,105,0,0,65,1,64,BT1,2,VA,0,AB01,AV,13000,2,1760,I0G0,3
1,130,0,0,0,0,74,BT1,1,MI,0,AB03,BY,17000,1,1925,OMCE,1
1,145,0,0,0,0,63,BT1,1,AL,0,AB03,LV,9000,2,1980,ARER,2
1,165,0,0,0,0,55,BT1,1,VA,0,AB01,AV,11000,1,1993,TLEG,2
1,165,0,0,0,0,81,BT1,1,MI,0,AB05,LV,8000,1,1973,ARER,2
1,160,0,0,0,0,41,BT1,1,MI,0,AB03,LV,10000,4,1997,OMCE,2
1,95,50,1,0,0,65,BT1,1,MI,0,AB05,BY,10000,2,1950,ARER,1
1,70,25,1,55,1,71,BT1,2,AL,0,AB01,AO,7000,1,1860,STRA,1
0,115,0,0,0,0,76,BT1,1,VA,0,AB03,BY,9000,1,1965,BAAR,1
1,115,35,1,0,0,85,BT1,1,VA,0,AB03,BY,22000,1,1958,ARER,1
0,135,0,0,40,1,41,BT1,2,MI,0,AB02,AV,9000,1,1900,ARER,2
1,185,0,0,0,0,50,BT1,1,VA,1,AB03,LV,9000,4,1988,OMCE,2
1,140,80,1,0,0,68,BT1,1,MI,0,AB03,LV,5000,2,1968,ARER,2
0,160,0,0,0,0,74,BT1,1,MI,0,AB01,BY,16000,1,1986,TLEG,2
1,200,0,0,120,1,49,BT1,2,AL,0,AB03,BY,27000,1,2004,TGAR,2
0,165,65,1,0,0,25,BT1,1,VA,0,AB03,BY,11000,1,2013,TGAR,2
1,160,0,0,0,0,67,BT1,1,VA,0,AB03,LV,13000,2,2007,OMCE,2
1,270,95,1,0,0,56,BT1,2,VA,1,AB01,LA,8000,2,1972,TGAR,3
1,105,0,0,0,0,73,BT3,1,VA,0,AB03,LA,13000,2,2003,OMCE,1
1,140,25,1,0,0,49,BT3,2,MI,0,AB03,BY,12000,1,1980,BAAR,2
1,115,0,0,45,1,43,BT1,2,VA,0,AB04,LA,6000,2,1905,TLEG,1
1,125,0,0,0,0,41,BT1,1,VA,0,AB03,LA,12000,3,1962,ARER,1
1,110,0,0,0,0,75,BT1,1,VA,0,AB01,BY,11000,2,1973,ARER,1
1,140,0,0,0,0,53,BT3,2,VA,0,AB03,BY,18000,1,2003,TLEG,2
1,95,0,0,0,0,44,BT3,1,VA,0,AB03,LA,11000,3,1986,ARER,1
0,160,0,0,85,1,30,BT1,2,MI,0,AB04,LV,3000,4,1820,ARER,2
1,80,20,1,25,1,68,BT1,2,VA,0,AB03,LA,12000,2,1935,TLEG,1
1,185,0,0,0,0,67,BT1,1,VA,0,AB03,LV,7000,2,1985,OMCE,2
1,125,0,0,0,0,61,BT1,1,MI,0,AB03,LV,7000,2,1977,ARER,1
1,100,80,1,0,0,37,BT1,1,VA,0,AB03,BY,19000,4,1935,TGAR,2
1,170,0,0,0,0,38,BT1,0,VA,0,AB03,BY,25000,4,2016,OMCE,2
1,75,0,0,0,0,56,BT3,1,VA,0,AB01,BY,19000,2,1990,TLEG,1
0,140,0,0,0,0,32,BT1,1,VA,0,AB02,LV,6000,0,1760,META,1
1,105,0,0,55,1,74,BT1,2,AL,0,AB03,BY,12000,2,1915,TLEG,3
1,150,0,0,0,0,55,BT1,1,VA,0,AB03,BY,10000,2,1972,ARER,2
1,145,75,1,0,0,59,BT3,1,VA,0,AB04,BY,7000,3,1970,BAAR,2
1,170,0,0,0,0,45,BT1,1,CA,0,AB03,LV,11000,4,2010,OMCE,2
1,115,0,0,95,1,47,BT1,2,VA,1,AB03,BY,11000,3,1970,TLEG,2
0,135,0,0,0,0,47,BT1,1,MI,0,AB03,LA,10000,3,1978,ARER,2
1,105,0,0,0,0,55,BT1,1,MI,0,AB01,LV,10000,2,1980,OMCE,1
1,85,25,1,0,0,34,BT1,1,MI,0,AB02,BY,12000,1,1940,ARER,1
0,85,85,1,0,0,52,BT1,1,MI,0,AB05,BY,23000,2,1940,TGAR,1
1,115,0,0,0,0,62,BT1,1,VA,0,AB03,LV,9000,2,1980,OMCE,2
1,85,0,0,65,1,43,BT3,2,VA,0,AB03,BY,13000,4,1972,ARER,2
0,115,0,0,0,0,58,BT1,1,MI,0,AB03,BY,9000,2,1972,ARER,2
0,115,0,0,0,0,57,BT1,1,AL,0,AB03,BY,10000,2,1979,ARER,1
1,190,90,1,0,0,53,BT1,1,VA,0,AB04,LV,11000,2,1970,ARER,2
1,160,20,1,0,0,64,BT1,1,VA,0,AB03,BY,9000,1,1969,ARER,2
1,100,0,0,0,0,45,BT1,1,VA,0,AB03,BY,8000,1,1965,ARER,1
1,150,0,0,0,0,69,BT1,1,VA,0,AB04,BY,12000,2,2007,OMCE,1
1,140,0,0,0,0,71,BT1,1,VA,0,AB03,LA,5000,2,1971,ARER,2
0,115,55,1,0,0,71,BT3,2,MI,0,AB03,BY,13000,2,1974,BAAR,2
1,230,0,0,30,1,49,BT1,2,VA,1,AB02,AO,7000,5,1968,OMCE,2
0,145,0,0,0,0,51,BT1,1,VA,0,AB03,LA,13000,2,1967,ARER,2
1,130,85,1,75,1,69,BT1,2,MI,0,AB03,BY,31000,1,1915,TLEG,3
0,90,0,0,0,0,48,BT3,1,VA,0,AB03,BY,12000,1,1986,OMCE,1
0,170,0,0,85,1,49,BT1,2,CA,0,AB05,AO,6000,2,1760,META,1
1,135,0,0,0,0,28,BT1,1,VA,0,AB03,LA,6000,1,1979,OMCE,1
0,95,0,0,60,1,72,BT1,2,VA,0,AB04,BY,17000,1,1957,TLEG,2
0,90,80,1,65,1,74,BT1,2,VA,0,AB05,BY,10000,1,1880,ARER,1
1,115,0,0,65,1,73,BT1,2,VA,0,AB03,LV,9000,2,1978,OMCE,2
0,60,0,0,15,1,69,BT1,2,VA,0,AB03,AO,9000,2,1920,ARER,1
1,140,0,0,0,0,67,BT1,1,VA,0,AB02,LA,9000,2,1979,ARER,2
1,160,0,0,0,0,42,BT1,1,VA,1,AB01,BY,15000,4,1979,ARER,2
1,140,0,0,0,0,68,BT1,1,VA,0,AB03,BY,15000,2,1985,OMCE,2
0,155,0,0,0,0,74,BT1,1,VA,0,AB03,LV,5000,2,1972,ARER,1
1,85,35,1,0,0,57,BT1,1,MI,0,AB03,LA,12000,1,1945,TLEG,1
0,100,0,0,0,0,32,BT1,0,VA,0,AB03,BY,8000,0,1964,ARER,1
1,160,0,0,60,1,53,BT1,3,MI,0,AB03,AV,4000,1,1925,OMCE,1
1,125,0,0,80,1,40,BT1,3,AL,1,AB03,LV,7000,4,1935,OMCE,1
1,180,0,0,0,0,70,BT1,1,VA,0,AB02,LV,14000,2,1998,OMCE,2
1,125,0,0,0,0,38,BT1,1,VA,0,AB03,BY,15000,5,2014,OMCE,1
1,115,0,0,0,0,31,BT3,2,VA,0,AB03,BY,19000,4,2011,TLEG,2
1,75,0,0,15,1,40,BT1,2,AL,1,AB03,LV,8000,4,1940,ARER,1
1,150,100,1,0,0,77,BT1,1,AL,0,AB03,BY,15000,2,1971,ARER,2
1,175,0,0,70,1,48,BT1,2,VA,0,AB02,LV,5000,3,1964,ARER,3
1,155,0,0,0,0,60,BT1,1,VA,0,AB03,AO,8000,2,1969,ARER,2
0,200,0,0,0,0,54,BT1,1,VA,0,AB03,BY,16000,3,1997,OMCE,2
0,105,0,0,0,0,72,BT1,1,MI,0,AB03,BY,17000,2,1956,ARER,1
0,145,0,0,0,0,29,BT1,1,VA,0,AB02,BY,10000,3,1961,ARER,2
1,135,0,0,0,0,72,BT1,1,VA,0,AB02,LA,8000,2,1973,TLEG,2
0,120,0,0,0,0,57,BT1,1,VA,0,AB03,BY,10000,4,1979,ARER,1
1,145,0,0,0,0,46,BT1,1,VA,1,AB01,LV,9000,3,1945,TLEG,1
0,150,0,0,0,0,68,BT1,1,VA,0,AB01,LV,16000,3,1973,TLEG,2
1,165,0,0,0,0,65,BT1,1,MI,0,AB03,BY,8000,2,1976,TLEG,2
1,135,0,0,0,0,81,BT1,1,MI,0,AB03,BY,9000,1,1965,ARER,1
1,125,0,0,0,0,62,BT1,1,MI,0,AB03,LV,11000,2,1988,OMCE,1
1,130,130,1,0,0,49,BT1,1,VA,0,AB03,LA,14000,2,1967,ARER,3
0,140,0,0,0,0,46,BT1,1,VA,0,AB03,LV,10000,4,2000,OMCE,1
0,185,0,0,0,0,37,BT1,2,VA,0,AB03,BY,13000,3,1920,ARER,2
1,240,0,0,0,0,36,BT1,1,MI,1,AB01,BY,12000,3,1971,ARER,3
1,150,0,0,0,0,70,BT1,1,VA,0,AB03,AV,10000,2,1996,A0DM,2
1,110,0,0,0,0,41,BT3,2,MI,0,AB05,LA,15000,4,2008,TLEG,2
1,105,0,0,0,0,33,BT1,1,MI,0,AB05,AV,9000,2,1981,ARER,1
1,85,45,1,35,1,55,BT1,2,VA,0,AB02,BY,9000,2,1920,TLEG,1
1,170,30,1,0,0,43,BT1,1,VA,0,AB03,LA,14000,3,1966,ARER,2
1,60,0,0,0,0,40,BT3,1,VA,0,AB03,LA,12000,1,1990,OMCE,1
1,100,50,1,0,0,58,BT1,1,VA,0,AB03,BY,21000,2,1961,ARER,1
1,85,0,0,0,0,46,BT3,1,MI,0,AB04,BY,16000,2,1979,TLEG,1
0,160,0,0,80,1,39,BT1,2,VA,0,AB05,AO,8000,4,1820,ARER,2
1,150,0,0,0,0,54,BT1,1,MI,0,AB03,BY,9000,3,1968,TLEG,2
0,125,0,0,0,0,38,BT1,1,VA,0,AB03,AV,6000,1,1935,ARER,2
0,95,0,0,0,0,31,BT1,1,AL,0,AB03,BY,11000,2,1962,ARER,1
1,60,30,1,45,1,71,BT3,2,AL,0,AB03,BY,20000,1,1930,TLEG,1
1,130,0,0,110,1,59,BT1,2,AL,1,AB05,LV,6000,3,1978,TLEG,2
0,100,0,0,0,0,68,BT1,1,VA,0,AB01,AO,11000,2,1760,STRA,1
1,135,100,1,85,1,42,BT1,2,MI,0,AB05,BY,9000,4,1935,TLEG,2
0,165,0,0,0,0,43,BT1,1,VA,0,AB03,LV,10000,1,2000,TLEG,2
1,160,0,0,0,0,62,BT1,1,AL,0,AB01,AV,7000,4,1976,ARER,1
0,110,0,0,0,0,65,BT1,1,VA,0,AB03,LV,10000,2,1975,META,1
1,175,0,0,0,0,63,BT1,1,MI,0,AB03,LV,7000,1,1977,ARER,2
1,120,0,0,0,0,33,BT1,1,AL,0,AB05,AV,7000,4,1961,META,1
1,115,75,1,0,0,39,BT1,1,VA,0,AB03,BY,16000,3,1956,ARER,3
1,70,0,0,30,1,62,BT1,2,VA,0,AB03,AO,8000,2,1860,ARER,1
1,85,0,0,60,1,38,BT1,2,VA,0,AB03,BY,19000,1,1984,OMCE,2
0,125,0,0,0,0,89,BT1,1,MI,0,AB03,BY,12000,2,1957,ARER,2
1,220,0,0,0,0,47,BT1,1,VA,0,AB03,BY,15000,3,2012,OMCE,3
1,90,0,0,0,0,37,BT3,2,MI,0,AB03,BY,18000,1,2003,TLEG,1
1,170,0,0,0,0,27,BT1,0,VA,0,AB03,BY,17000,3,2016,TLEG,2
0,130,0,0,0,0,37,BT1,1,VA,0,AB05,BY,18000,5,1963,ARER,1
1,110,0,0,0,0,38,BT1,1,VA,1,AB03,BY,9000,4,1964,ARER,1
0,165,0,0,0,0,47,BT1,1,MI,0,AB03,LV,7000,2,1977,OMCE,1
0,105,0,0,50,1,40,BT3,2,VA,0,AB03,LV,6000,1,1840,TLEG,1
0,95,10,1,45,1,67,BT3,2,VA,1,AB04,BY,8000,2,1840,TLEG,2
1,135,0,0,0,0,59,BT1,1,VA,1,AB05,AV,8000,3,1986,OMCE,2
1,80,0,0,60,1,76,BT1,2,MI,0,AB05,BY,6000,1,1905,ARER,1
0,130,0,0,0,0,46,BT1,1,VA,0,AB03,LA,6000,1,1966,ARER,2
0,135,0,0,0,0,57,BT3,1,CA,0,AB02,LA,19000,2,2008,OMCE,2
1,175,0,0,0,0,35,BT1,1,VA,0,AB03,BY,7000,3,2014,OMCE,2
1,160,0,0,0,0,62,BT1,1,VA,0,AB03,BY,8000,2,1976,TLEG,2
1,100,65,1,55,1,40,BT1,2,MI,1,AB05,BY,13000,1,1950,TLEG,2
1,90,70,1,20,1,59,BT1,2,VA,0,AB03,BY,13000,2,1930,ARER,1
1,140,0,0,0,0,84,BT1,1,VA,0,AB01,BY,10000,1,1970,ARER,2
1,340,0,0,75,1,32,BT1,2,CA,0,AB03,AO,7000,0,1963,ARER,3
1,95,45,1,0,0,50,BT1,1,VA,0,AB02,BY,11000,2,1962,ARER,1
0,85,30,1,60,1,43,BT1,2,VA,1,AB03,AO,4000,3,1959,ARER,1
0,135,0,0,80,1,37,BT1,2,MI,0,AB03,LA,5000,3,1880,TLEG,2
1,150,0,0,0,0,42,BT1,1,VA,0,AB02,BY,15000,2,2013,OMCE,2
1,160,0,0,0,0,72,BT1,1,VA,0,AB03,BY,7000,2,1974,ARER,2
1,140,0,0,0,0,22,BT1,1,MI,0,AB03,BY,8000,3,1974,ARER,1
1,100,0,0,70,1,78,BT1,2,VA,0,AB02,BY,12000,1,1966,ARER,1
0,125,0,0,0,0,55,BT1,1,MI,0,AB03,LV,8000,3,1970,ARER,2
1,105,0,0,0,0,64,BT3,1,VA,1,AB03,BY,19000,2,1981,OMCE,1
0,120,0,0,0,0,72,BT1,1,MI,0,AB04,LV,6000,1,1971,ARER,1
1,160,0,0,0,0,55,BT1,1,MI,1,AB03,LV,12000,4,1977,TLEG,2
1,95,10,1,60,1,42,BT1,2,AL,0,AB03,LV,6000,4,1925,TLEG,1
1,110,45,1,0,0,79,BT3,2,VA,0,AB02,BY,19000,1,1958,ARER,1
0,105,0,0,15,1,57,BT1,2,CA,0,AB02,AO,5000,2,1935,ARER,1
1,150,60,1,0,0,74,BT1,1,VA,0,AB04,LV,10000,2,1969,ARER,1
0,190,0,0,0,0,40,BT1,0,VA,1,AB03,BY,8000,5,2016,OMCE,2
1,95,30,1,0,0,63,BT3,1,MI,0,AB01,BY,15000,2,1960,ARER,1
1,220,0,0,0,0,73,BT1,1,VA,0,AB04,BY,9000,1,1974,ARER,2
1,110,0,0,15,1,42,BT1,2,VA,0,AB03,AV,7000,4,1860,ARER,1
1,135,0,0,0,0,73,BT1,1,VA,0,AB03,LV,6000,1,1958,ARER,1
0,125,0,0,0,0,65,BT1,1,VA,0,AB03,BY,13000,2,1969,ARER,2
1,90,0,0,40,1,74,BT1,2,VA,0,AB03,LA,5000,2,1959,ARER,1
1,150,0,0,0,0,29,BT1,1,VA,0,AB01,BY,9000,2,1973,ARER,2
1,90,0,0,0,0,45,BT1,1,VA,0,AB03,LV,14000,5,1966,ARER,1
1,125,0,0,0,0,75,BT1,1,VA,0,AB04,LV,9000,2,1979,ARER,1
1,150,0,0,0,0,66,BT1,1,VA,0,AB03,LV,8000,2,1975,ARER,2
1,250,0,0,0,0,38,BT1,1,VA,0,AB03,BY,10000,1,1964,ARER,2
1,110,0,0,65,1,35,BT1,2,VA,0,AB03,BY,16000,5,1998,TLEG,2
1,145,0,0,0,0,56,BT1,1,VA,0,AB03,LV,9000,2,1986,OMCE,2
0,140,75,1,0,0,71,BT1,1,MI,0,AB01,LV,7000,2,1973,ARER,2
1,100,0,0,0,0,80,BT1,1,VA,0,AB03,BY,15000,2,1972,ARER,1
1,130,0,0,45,1,67,BT1,2,VA,0,AB03,LA,4000,2,1973,ARER,2
0,175,0,0,0,0,41,BT1,1,VA,0,AB03,LV,11000,4,1994,OMCE,2
1,125,70,1,65,1,78,BT1,2,VA,0,AB04,LA,6000,1,1930,ARER,2
1,80,0,0,55,1,40,BT1,2,VA,0,AB04,AV,6000,2,1915,ARER,2
1,150,0,0,0,0,70,BT3,2,VA,0,AB03,BY,12000,1,1973,BAAR,2
0,90,0,0,70,1,64,BT1,2,VA,0,AB03,BY,15000,2,1977,TLEG,2
0,60,0,0,50,1,60,BT1,2,VA,0,AB05,LV,15000,1,1800,ARER,2
1,95,0,0,55,1,41,BT1,2,VA,0,AB03,BY,19000,4,1950,TLEG,1
1,125,65,1,70,1,36,BT1,2,MI,0,AB03,LA,11000,3,1945,TLEG,2
1,150,0,0,0,0,70,BT1,1,AL,0,AB03,LA,8000,2,1971,ARER,2
1,195,0,0,0,0,54,BT1,1,VA,0,AB03,BY,14000,4,1975,ARER,2
1,75,0,0,30,1,63,BT1,2,VA,0,AB03,AO,5000,1,1920,ARER,1
1,135,90,1,0,0,49,BT3,1,VA,0,AB01,BY,13000,4,1965,BAAR,2
0,160,80,1,0,0,66,BT1,1,VA,0,AB03,LV,8000,2,1974,TLEG,2
1,120,70,1,0,0,51,BT1,1,VA,0,AB03,AV,10000,2,1955,META,1
1,105,0,0,0,0,69,BT3,0,VA,0,AB03,BY,19000,2,1962,TLEG,1
1,110,75,1,0,0,41,BT1,1,VA,0,AB04,BY,30000,5,1935,TGAR,1
1,130,0,0,0,0,68,BT1,1,VA,0,AB03,BY,9000,1,1977,ARER,2
